"小選挙区","都道府県名","市区町村名","選挙区","政党名","候補者名","得票数"
"茨城県第３区","茨城県","牛久市","第３区","自由民主党","はなし　康弘","14118"
"茨城県第３区","茨城県","守谷市","第３区","自由民主党","はなし　康弘","12773"
"茨城県第３区","茨城県","稲敷市","第３区","自由民主党","はなし　康弘","8572"
"茨城県第３区","茨城県","美浦村","第３区","自由民主党","はなし　康弘","3111"
"茨城県第３区","茨城県","阿見町","第３区","自由民主党","はなし　康弘","9043"
"茨城県第３区","茨城県","河内町","第３区","自由民主党","はなし　康弘","1839"
"茨城県第３区","茨城県","利根町","第３区","自由民主党","はなし　康弘","3110"
"茨城県第３区","茨城県","龍ケ崎市","第３区","日本維新の会","橋口　なほ","3672"
"茨城県第３区","茨城県","取手市","第３区","日本維新の会","橋口　なほ","5425"
"茨城県第３区","茨城県","牛久市","第３区","日本維新の会","橋口　なほ","4874"
"茨城県第３区","茨城県","守谷市","第３区","日本維新の会","橋口　なほ","4801"
"茨城県第３区","茨城県","稲敷市","第３区","日本維新の会","橋口　なほ","1331"
"茨城県第３区","茨城県","美浦村","第３区","日本維新の会","橋口　なほ","529"
"茨城県第３区","茨城県","阿見町","第３区","日本維新の会","橋口　なほ","2122"
"茨城県第３区","茨城県","河内町","第３区","日本維新の会","橋口　なほ","227"
"茨城県第３区","茨城県","利根町","第３区","日本維新の会","橋口　なほ","760"
"茨城県第３区","茨城県","龍ケ崎市","第３区","日本共産党","大内　くみ子","2090"
"茨城県第３区","茨城県","取手市","第３区","日本共産党","大内　くみ子","4196"
"茨城県第３区","茨城県","牛久市","第３区","日本共産党","大内　くみ子","2342"
"茨城県第３区","茨城県","守谷市","第３区","日本共産党","大内　くみ子","2052"
"茨城県第３区","茨城県","稲敷市","第３区","日本共産党","大内　くみ子","644"
"茨城県第３区","茨城県","美浦村","第３区","日本共産党","大内　くみ子","272"
"茨城県第３区","茨城県","阿見町","第３区","日本共産党","大内　くみ子","1058"
"茨城県第３区","茨城県","河内町","第３区","日本共産党","大内　くみ子","130"
"茨城県第３区","茨城県","利根町","第３区","日本共産党","大内　くみ子","451"
"茨城県第４区","茨城県","常陸太田市","第４区","日本共産党","吉田　つばさ","1911"
"茨城県第４区","茨城県","ひたちなか市","第４区","日本共産党","吉田　つばさ","9203"
"茨城県第４区","茨城県","常陸大宮市","第４区","日本共産党","吉田　つばさ","2003"
"茨城県第４区","茨城県","那珂市","第４区","日本共産党","吉田　つばさ","3024"
"茨城県第４区","茨城県","大子町","第４区","日本共産党","吉田　つばさ","786"
"茨城県第４区","茨城県","常陸太田市","第４区","自由民主党","梶山　ひろし","18521"
"茨城県第４区","茨城県","ひたちなか市","第４区","自由民主党","梶山　ひろし","37921"
"茨城県第４区","茨城県","常陸大宮市","第４区","自由民主党","梶山　ひろし","13155"
"茨城県第４区","茨城県","那珂市","第４区","自由民主党","梶山　ひろし","15043"
"茨城県第４区","茨城県","大子町","第４区","自由民主党","梶山　ひろし","6379"
"茨城県第４区","茨城県","常陸太田市","第４区","日本維新の会","むとう　ひろみつ","2875"
"茨城県第４区","茨城県","ひたちなか市","第４区","日本維新の会","むとう　ひろみつ","14768"
"茨城県第４区","茨城県","常陸大宮市","第４区","日本維新の会","むとう　ひろみつ","2335"
"茨城県第４区","茨城県","那珂市","第４区","日本維新の会","むとう　ひろみつ","4514"
"茨城県第４区","茨城県","大子町","第４区","日本維新の会","むとう　ひろみつ","771"
"茨城県第５区","茨城県","日立市","第５区","日本共産党","千葉　たつお","5258"
"茨城県第５区","茨城県","高萩市","第５区","日本共産党","千葉　たつお","791"
"茨城県第５区","茨城県","北茨城市","第５区","日本共産党","千葉　たつお","1326"
"茨城県第５区","茨城県","東海村","第５区","日本共産党","千葉　たつお","1406"
"茨城県第５区","茨城県","日立市","第５区","国民民主党","浅野　さとし","41392"
"茨城県第５区","茨城県","高萩市","第５区","国民民主党","浅野　さとし","5964"
"茨城県第５区","茨城県","北茨城市","第５区","国民民主党","浅野　さとし","8226"
"茨城県第５区","茨城県","東海村","第５区","国民民主党","浅野　さとし","8769"
"茨城県第５区","茨城県","日立市","第５区","自由民主党","石川　あきまさ","26663"
"茨城県第５区","茨城県","高萩市","第５区","自由民主党","石川　あきまさ","5148"
"茨城県第５区","茨城県","北茨城市","第５区","自由民主党","石川　あきまさ","8045"
"茨城県第５区","茨城県","東海村","第５区","自由民主党","石川　あきまさ","6861"
"茨城県第６区","茨城県","土浦市","第６区","立憲民主党","青山　やまと","31222"
"茨城県第６区","茨城県","石岡市","第６区","立憲民主党","青山　やまと","14802"
"茨城県第６区","茨城県","つくば市","第６区","立憲民主党","青山　やまと","54781"
"茨城県第６区","茨城県","かすみがうら市","第６区","立憲民主党","青山　やまと","9155"
"茨城県第６区","茨城県","つくばみらい市","第６区","立憲民主党","青山　やまと","10474"
"茨城県第６区","茨城県","土浦市","第６区","日本共産党","間宮　みち子","3628"
"茨城県第６区","茨城県","石岡市","第６区","日本共産党","間宮　みち子","1558"
"茨城県第６区","茨城県","つくば市","第６区","日本共産党","間宮　みち子","8228"
"茨城県第６区","茨城県","かすみがうら市","第６区","日本共産党","間宮　みち子","968"
"茨城県第６区","茨城県","つくばみらい市","第６区","日本共産党","間宮　みち子","2204"
"茨城県第６区","茨城県","土浦市","第６区","自由民主党","国光　あやの","24240"
"茨城県第６区","茨城県","石岡市","第６区","自由民主党","国光　あやの","14063"
"茨城県第６区","茨城県","つくば市","第６区","自由民主党","国光　あやの","51296"
"茨城県第６区","茨城県","かすみがうら市","第６区","自由民主党","国光　あやの","7920"
"茨城県第６区","茨城県","つくばみらい市","第６区","自由民主党","国光　あやの","9786"
"茨城県第７区","茨城県","古河市","第７区",NA,"中村　はやと","30273"
"茨城県第７区","茨城県","結城市","第７区",NA,"中村　はやと","11373"
"茨城県第７区","茨城県","下妻市","第７区",NA,"中村　はやと"," 8087"
"茨城県第７区","茨城県","常総市","第７区",NA,"中村　はやと","12504"
"茨城県第７区","茨城県","坂東市","第７区",NA,"中村　はやと","11132"
"茨城県第７区","茨城県","八千代町","第７区",NA,"中村　はやと"," 4904"
"茨城県第７区","茨城県","五霞町","第７区",NA,"中村　はやと"," 2101"
"茨城県第７区","茨城県","境町","第７区",NA,"中村　はやと"," 6813"
"茨城県第７区","茨城県","古河市","第７区","自由民主党","ながおか　桂子","26993"
"茨城県第７区","茨城県","結城市","第７区","自由民主党","ながおか　桂子","8963"
"茨城県第７区","茨城県","下妻市","第７区","自由民主党","ながおか　桂子","8776"
"茨城県第７区","茨城県","常総市","第７区","自由民主党","ながおか　桂子","11733"
"茨城県第７区","茨城県","坂東市","第７区","自由民主党","ながおか　桂子","10886"
"茨城県第７区","茨城県","八千代町","第７区","自由民主党","ながおか　桂子","4348"
"茨城県第７区","茨城県","五霞町","第７区","自由民主党","ながおか　桂子","1678"
"茨城県第７区","茨城県","境町","第７区","自由民主党","ながおか　桂子","3847"
"栃木県第１区","栃木県","宇都宮市","第１区","日本維新の会","柏倉 ゆうじ","43239"
"栃木県第１区","栃木県","上三川町","第１区","日本維新の会","柏倉 ゆうじ","2252"
"栃木県第１区","栃木県","宇都宮市","第１区","立憲民主党","板津 ゆか","58590"
"栃木県第１区","栃木県","上三川町","第１区","立憲民主党","板津 ゆか","4324"
"栃木県第１区","栃木県","宇都宮市","第１区","自由民主党","船田 はじめ","73236"
"栃木県第１区","栃木県","上三川町","第１区","自由民主党","船田 はじめ","5097"
"栃木県第１区","栃木県","宇都宮市","第１区","日本共産党","青木 ひろし","8892"
"栃木県第１区","栃木県","上三川町","第１区","日本共産党","青木 ひろし","598"
"栃木県第２区","栃木県","宇都宮市","第２区","立憲民主党","福田 あきお","10407"
